"","p_well","Well","Plate","Treatment_name","Culture","State","N_ug_L","chlA_150","chlA_150_true","PC_100","PC_100_true","read_day","read_time","read_timeDays","growthrate_PC","growthrate_chlA"
"3362","12_B2","B2",12,"A_9701_0N","PCC_9701","Axenic",8,19.8,19.8830661980622,0.75,1.71526765901751,17,2021-11-05 10:17:00,16.7701388888889,-0.786785144913356,0.426707045543949
"3363","12_C2","C2",12,"X_NIES_0N","NIES_843","Xenic",8,28.4,28.084802021463,1.86,2.77386379436342,17,2021-11-05 10:17:00,16.7701388888889,-0.156096790757001,0.476790940328496
"3364","12_D2","D2",12,"X_9701_0N","PCC_9701","Xenic",8,27,26.7496357246303,2.08,2.98367564100856,17,2021-11-05 10:17:00,16.7701388888889,-0.280462778119402,0.0588696118103251
"3365","12_E2","E2",12,"A_MUT_0N","MUT_7806","Axenic",8,9.29,9.85978206969688,0.813,1.77535014237498,17,2021-11-05 10:17:00,16.7701388888889,-0.331385024405519,-1.00831204106196
"3366","12_B3","B3",12,"X_MUT_0N","MUT_7806","Xenic",8,27,26.7496357246303,1.63,2.55451504559805,17,2021-11-05 10:17:00,16.7701388888889,-0.3378852455012,-0.363436333583354
"3367","12_C3","C3",12,"X_WT_0N","WT_7806","Xenic",8,25.5,25.3191004065953,2.53,3.41283623641906,17,2021-11-05 10:17:00,16.7701388888889,0.326081670536317,-0.071636815083762
"3368","12_D3","D3",12,"A_WT_0N","WT_7806","Axenic",8,25.3,25.1283623641907,0.438,1.41771631286623,17,2021-11-05 10:17:00,16.7701388888889,-0.542450735983876,0.179492437534588
"3369","12_E3","E3",12,"A_NIES_0N","NIES_843","Axenic",8,34.8,34.1884193784124,4.75,5.53002850711089,17,2021-11-05 10:17:00,16.7701388888889,0.108300264056463,0.020882288825927
"3370","12_B4","B4",12,"X_NIES_425N","NIES_843","Xenic",425,133,127.840798199105,4.31,5.11040481382062,17,2021-11-05 10:17:00,16.7701388888889,-0.156934795189299,0.0785044278448285
"3371","12_C4","C4",12,"X_9701_425N","PCC_9701","Xenic",425,116,111.628064594708,0.875,1.83447893552043,17,2021-11-05 10:17:00,16.7701388888889,-0.271964646045255,-0.0553347724152374
"3372","12_D4","D4",12,"X_WT_425N","WT_7806","Xenic",425,244,233.700411733696,6.08,6.79843648910194,17,2021-11-05 10:17:00,16.7701388888889,0.0183595806525776,-0.0282684001156049
"3373","12_E4","E4",12,"A_NIES_425N","NIES_843","Axenic",425,152,145.960912227549,5.97,6.69353056577937,17,2021-11-05 10:17:00,16.7701388888889,-0.0158386612465234,-0.155762972400044
"3374","12_B5","B5",12,"X_MUT_425N","MUT_7806","Xenic",425,168,161.219955619922,3.19,4.04227177635447,17,2021-11-05 10:17:00,16.7701388888889,-0.145552956190139,-0.0573156859879578
"3375","12_C5","C5",12,"A_9701_425N","PCC_9701","Axenic",425,140,134.516629683268,0.792,1.75532264792249,17,2021-11-05 10:17:00,16.7701388888889,0.472024714291836,0.035011888629128
"3376","12_D5","D5",12,"A_WT_425N","WT_7806","Axenic",425,222,212.719227069183,35.1,34.4745264420194,17,2021-11-05 10:17:00,16.7701388888889,-0.335890685579955,-0.057878507069572
"3377","12_E5","E5",12,"A_MUT_425N","MUT_7806","Axenic",425,258,247.052074702023,13.8,14.1609249259222,17,2021-11-05 10:17:00,16.7701388888889,-0.241888889226846,-0.150072996722258
"3378","12_B6","B6",12,"X_WT_2950N","WT_7806","Xenic",2760,2181,2080.99835242292,386,369.124421841011,17,2021-11-05 10:17:00,16.7701388888889,-0.273833113623493,-0.0105580726143491
"3379","12_C6","C6",12,"A_9701_2950N","PCC_9701","Axenic",2760,1469,1401.97092146229,43,42.0086791170039,17,2021-11-05 10:17:00,16.7701388888889,-1.12287400669274,0.14812292644238
"3380","12_D6","D6",12,"X_9701_2950N","PCC_9701","Xenic",2760,1539,1468.72923630393,5.19,5.94965220040117,17,2021-11-05 10:17:00,16.7701388888889,-0.94072473780364,-0.0337801499918254
"3381","12_E6","E6",12,"A_WT_2950N","WT_7806","Axenic",2760,437,417.762622654202,96.3,92.8403674178482,17,2021-11-05 10:17:00,16.7701388888889,0.318867795976423,0.356468225134341
"3382","12_B7","B7",12,"A_NIES_2950N","NIES_843","Axenic",2760,1699,1621.31967022766,147,141.192461167432,17,2021-11-05 10:17:00,16.7701388888889,-0.148284057341315,-0.0357093988604883
"3383","12_C7","C7",12,"X_NIES_2950N","NIES_843","Xenic",2760,1582,1509.73791542093,150,144.053531803502,17,2021-11-05 10:17:00,16.7701388888889,-0.18135873425715,-0.0820409012394518
"3384","12_D7","D7",12,"A_MUT_2950N","MUT_7806","Axenic",2760,553,528.39068724891,137,131.655559047198,17,2021-11-05 10:17:00,16.7701388888889,0.376778327841605,0.33630298476116
"3385","12_E7","E7",12,"X_MUT_2950N","MUT_7806","Xenic",2760,2140,2041.89705372996,88.5,85.4015837640661,17,2021-11-05 10:17:00,16.7701388888889,-0.426284671332693,0.0529844375410238
"3386","12_E1","E1",12,"BLANK","Media_CTRL",NA,NA,9.55,10.107741524823,0.85,1.81063668021984,17,2021-11-05 10:17:00,16.7701388888889,0.21293532447417,-0.707798549100513
"3387","12_B8","B8",12,"BLANK","Media_CTRL",NA,NA,11.8,12.2535445018755,0.813,1.77535014237498,17,2021-11-05 10:17:00,16.7701388888889,-0.267644196867874,-0.464468891724547
"3388","12_E8","E8",12,"BLANK","Media_CTRL",NA,NA,13,13.3979727563035,0.375,1.35763382950875,17,2021-11-05 10:17:00,16.7701388888889,-0.000762477423344636,-0.193464923265327
"3389","13_B1","B1",13,"BLANK","Media_CTRL",NA,NA,24.4,24.2691053509119,0.531,1.50638913693993,17,2021-11-05 10:32:00,16.7840277777778,-0.571035379920077,1.26021342349632
"3390","13_B2","B2",13,"X_WT_40N","WT_7806","Xenic",40.5,60.1,58.3144767045001,4.33,5.12931254792821,17,2021-11-05 10:32:00,16.7840277777778,-0.270373763506418,0.493443193119319
"3391","13_C2","C2",13,"A_NIES_40N","NIES_843","Axenic",40.5,49.6,48.3011321887389,3.44,4.28056239373512,17,2021-11-05 10:32:00,16.7840277777778,0.335698571588399,-0.361672125245042
"3392","13_D2","D2",13,"X_NIES_40N","NIES_843","Xenic",40.5,33.6,33.042702450436,1.56,2.48769689948453,17,2021-11-05 10:32:00,16.7840277777778,-0.26341431183559,0.0682570789877463
"3393","13_E2","E2",13,"X_9701_40N","PCC_9701","Xenic",40.5,28.4,28.0837127854876,1.07,2.020407488749,17,2021-11-05 10:32:00,16.7840277777778,-0.192863519744378,-0.517853654142585
"3394","13_B3","B3",13,"A_9701_40N","PCC_9701","Axenic",40.5,35.3,34.6639106101307,0.781,1.74480210160091,17,2021-11-05 10:32:00,16.7840277777778,-0.512965479595309,-0.208608276069588
"3395","13_C3","C3",13,"A_WT_40N","WT_7806","Axenic",40.5,26.9,26.6532349975217,3.33,4.17566068928428,17,2021-11-05 10:32:00,16.7840277777778,-0.0839896794406066,-0.147626856983178
"3396","13_D3","D3",13,"A_MUT_40N","MUT_7806","Axenic",40.5,30.6,30.1817468745042,3.22,4.07075898483345,17,2021-11-05 10:32:00,16.7840277777778,-0.0859977737019022,-0.134596571319517
"3397","13_E3","E3",13,"X_MUT_40N","MUT_7806","Xenic",40.5,28,27.70225204203,2.89,3.75605387148096,17,2021-11-05 10:32:00,16.7840277777778,-0.493020267545521,0.15462898426701
"3398","13_B4","B4",13,"X_WT_0N","WT_7806","Xenic",8,42.4,41.4348388065026,3.56,4.39500061677239,17,2021-11-05 10:32:00,16.7840277777778,-0.124935222130675,0.91182864773978
"3399","13_C4","C4",13,"A_MUT_0N","MUT_7806","Axenic",8,33.9,33.3287980080292,0.45,1.42914333638977,17,2021-11-05 10:32:00,16.7840277777778,-0.64793435075718,0.492700970618833
"3400","13_D4","D4",13,"A_9701_0N","PCC_9701","Axenic",8,15.2,15.4955082513877,0.688,1.65611247874702,17,2021-11-05 10:32:00,16.7840277777778,-0.221709550111992,-0.705466152765787
"3401","13_E4","E4",13,"A_WT_0N","WT_7806","Axenic",8,24.3,24.1737401650475,1.13,2.07762660026764,17,2021-11-05 10:32:00,16.7840277777778,0.037254292285994,1.06881159931231
"3402","13_B5","B5",13,"X_MUT_0N","MUT_7806","Xenic",8,44.8,43.723603267248,4.28,5.08162995499602,17,2021-11-05 10:32:00,16.7840277777778,0.150184226467625,0.147483754434503
"3403","13_C5","C5",13,"A_NIES_0N","NIES_843","Axenic",8,40.6,39.7182654609435,1.89,2.80240201283703,17,2021-11-05 10:32:00,16.7840277777778,0.00166914748856265,0.132320419468402
"3404","13_D5","D5",13,"X_NIES_0N","NIES_843","Xenic",8,29.2,28.8466342724027,1.96,2.8691576429421,17,2021-11-05 10:32:00,16.7840277777778,0.322956137943028,0.0109808386630393
"3405","13_E5","E5",13,"X_9701_0N","PCC_9701","Xenic",8,18.9,19.0240201283703,0.833,1.79439199825039,17,2021-11-05 10:32:00,16.7840277777778,-0.487421496994411,-0.0384227704493208
"3406","13_B6","B6",13,"A_9701_14150N","PCC_9701","Axenic",14150,2757,2630.21817428131,447,427.282380813836,17,2021-11-05 10:32:00,16.7840277777778,0.0347329468683429,0.181821108265346
"3407","13_C6","C6",13,"A_MUT_14150N","MUT_7806","Axenic",14150,1455,1388.56345432692,244,233.691053509119,17,2021-11-05 10:32:00,16.7840277777778,0.463978548638993,0.450850623691676
"3408","13_D6","D6",13,"X_MUT_14150N","MUT_7806","Xenic",14150,5759,5493.08105393039,1218,1162.54796382831,17,2021-11-05 10:32:00,16.7840277777778,0.29498300395246,0.219449201208463
"3409","13_E6","E6",13,"A_WT_14150N","WT_7806","Axenic",14150,265,253.717742540641,76.8,74.2404627438538,17,2021-11-05 10:32:00,16.7840277777778,0.32237646930143,0.174862603941587
"3410","13_B7","B7",13,"X_NIES_14150N","NIES_843","Xenic",14150,5338,5091.59362144129,1122,1070.99738539849,17,2021-11-05 10:32:00,16.7840277777778,0.173441058656689,0.192051560596329
"3411","13_C7","C7",13,"X_WT_14150N","WT_7806","Xenic",14150,3113,2969.71823595855,694,662.834389898887,17,2021-11-05 10:32:00,16.7840277777778,0.275522607623471,0.242243563929191
"3412","13_D7","D7",13,"A_NIES_14150N","NIES_843","Axenic",14150,4771,4550.87301759019,969,925.088651025967,17,2021-11-05 10:32:00,16.7840277777778,0.19384696410679,0.246702567678019
"3413","13_E7","E7",13,"X_9701_14150N","PCC_9701","Xenic",14150,3178,3031.70560677041,606,578.913026338221,17,2021-11-05 10:32:00,16.7840277777778,-0.200812761616486,-0.0164682411405985
"3414","13_E1","E1",13,"BLANK","Media_CTRL",NA,NA,19,19.1193853142347,0.4,1.38146074345757,17,2021-11-05 10:32:00,16.7840277777778,-0.423657454718506,1.07891417563734
"3415","13_B8","B8",13,"BLANK","Media_CTRL",NA,NA,12.2,12.6345526754559,0.3,1.28609555759318,17,2021-11-05 10:32:00,16.7840277777778,-0.71935432645977,0.244991719326494
"3416","13_E8","E8",13,"BLANK","Media_CTRL",NA,NA,8.6,9.20140598433779,0.125,1.11920648233049,17,2021-11-05 10:32:00,16.7840277777778,-0.65090442709647,-0.170502229025502
"3417","14_B1","B1",14,"BLANK","Media_CTRL",NA,NA,10.3,10.8224166241285,0.125,1.11920408524428,17,2021-11-05 10:37:00,16.7909722222222,-0.65557729751436,-0.721520921638851
"3418","14_B2","B2",14,"A_9701_100N","PCC_9701","Axenic",87,24.5,24.3640007078784,0.292,1.27846074313063,17,2021-11-05 10:37:00,16.7909722222222,-0.573105812143295,0.514003068884545
"3419","14_C2","C2",14,"X_WT_100N","WT_7806","Xenic",87,51.1,49.7306300478607,11.8,12.2528656470598,17,2021-11-05 10:37:00,16.7909722222222,0.419585177250491,0.710171380169619
"3420","14_D2","D2",14,"X_MUT_100N","MUT_7806","Xenic",87,117,112.575023788644,9.78,10.3265276295123,17,2021-11-05 10:37:00,16.7909722222222,-0.27006364217761,-0.383776801688235
"3421","14_E2","E2",14,"X_NIES_100N","NIES_843","Xenic",87,73.8,71.3780919282215,3.44,4.28049642592252,17,2021-11-05 10:37:00,16.7909722222222,-0.308760398961066,0.0506664383154714
"3422","14_B3","B3",14,"A_MUT_100N","MUT_7806","Axenic",87,9.9,10.4409635513468,0.964,1.91930190540387,17,2021-11-05 10:37:00,16.7909722222222,-0.0196220740806594,-0.134524774040262
"3423","14_C3","C3",14,"X_9701_100N","PCC_9701","Xenic",87,71.1,68.8032836869451,6.33,7.03649487677022,17,2021-11-05 10:37:00,16.7909722222222,-0.399457565690212,0.275006704122654
"3424","14_D3","D3",14,"A_WT_100N","WT_7806","Axenic",87,21.5,21.5031026620157,0.583,1.55596785357931,17,2021-11-05 10:37:00,16.7909722222222,-0.147704671602613,0.192319570247261
"3425","14_E3","E3",14,"A_NIES_100N","NIES_843","Axenic",87,44.4,43.3412910787674,10.9,11.394596233301,17,2021-11-05 10:37:00,16.7909722222222,0.473299798169939,-0.227279172799337
"3426","14_B4","B4",14,"X_9701_30500N","PCC_9701","Xenic",30500,3009,2870.48074000025,870,830.660433300172,17,2021-11-05 10:37:00,16.7909722222222,0.438000975237043,0.0219762079831907
"3427","14_C4","C4",14,"A_WT_30500N","WT_7806","Axenic",30500,407,389.128501555368,85.1,82.1541412343042,17,2021-11-05 10:37:00,16.7909722222222,0.392091692797051,0.253053818639333
"3428","14_D4","D4",14,"X_NIES_30500N","NIES_843","Xenic",30500,5641,5380.44195890376,1183,1129.14746275184,17,2021-11-05 10:37:00,16.7909722222222,0.192377896046256,0.227345775650173
"3429","14_E4","E4",14,"X_WT_30500N","WT_7806","Xenic",30500,3532,3369.23063266231,737,703.827286600261,17,2021-11-05 10:37:00,16.7909722222222,0.293498896348232,0.260060370958264
"3430","14_B5","B5",14,"A_9701_30500N","PCC_9701","Axenic",30500,2290,2184.81884167517,355,339.539602093748,17,2021-11-05 10:37:00,16.7909722222222,0.139205837449947,0.0633064448574365
"3431","14_C5","C5",14,"A_NIES_30500N","NIES_843","Axenic",30500,6061,5780.96768532453,1214,1158.71007589242,17,2021-11-05 10:37:00,16.7909722222222,0.155855967930511,0.198427466258345
"3432","14_D5","D5",14,"A_MUT_30500N","MUT_7806","Axenic",30500,1170,1116.75023788644,236,226.057312941196,17,2021-11-05 10:37:00,16.7909722222222,0.439806819260369,0.419703693844331
"3433","14_E5","E5",14,"X_MUT_30500N","MUT_7806","Xenic",30500,5880,5608.36016989082,1251,1193.99448512473,17,2021-11-05 10:37:00,16.7909722222222,0.309116806104801,0.252342623436395
"3434","14_B6","B6",14,"X_9701_0N","PCC_9701","Xenic",8,30.4,29.9904335314083,1.25,2.19204085244278,17,2021-11-05 10:37:00,16.7909722222222,-0.0193157105754282,0.0894120391692673
"3435","14_C6","C6",14,"X_NIES_0N","NIES_843","Xenic",8,16,16.2581229112675,0.5,1.47681634097711,17,2021-11-05 10:37:00,16.7909722222222,-0.118828409822616,0.153150527976868
"3436","14_D6","D6",14,"X_WT_0N","WT_7806","Xenic",8,22.1,22.0752822711883,1.07,2.02038696969102,17,2021-11-05 10:37:00,16.7909722222222,0.0330966476402582,0.578287573046633
"3437","14_E6","E6",14,"A_WT_0N","WT_7806","Axenic",8,16.8,17.0210290568309,0.571,1.54452426139586,17,2021-11-05 10:37:00,16.7909722222222,-0.545031942099737,0.0504291722473975
"3438","14_B7","B7",14,"A_NIES_0N","NIES_843","Axenic",8,20.6,20.644833248257,1.53,2.45905800338996,17,2021-11-05 10:37:00,16.7909722222222,-0.426686687673836,0.412620077395196
"3439","14_C7","C7",14,"X_MUT_0N","MUT_7806","Xenic",8,23.7,23.601094562315,1.55,2.47813065702904,17,2021-11-05 10:37:00,16.7909722222222,-0.0961718230072908,-0.592638788447368
"3440","14_D7","D7",14,"A_MUT_0N","MUT_7806","Axenic",8,24.1,23.9825476350967,0.25,1.23840817048856,17,2021-11-05 10:37:00,16.7909722222222,-0.726007853488681,1.32162874589533
"3441","14_E7","E7",14,"A_9701_0N","PCC_9701","Axenic",8,13.3,13.6833146699911,0.714,1.68089373491531,17,2021-11-05 10:37:00,16.7909722222222,-0.0219731073043224,0.102789407923511
"3442","14_E1","E1",14,"BLANK","Media_CTRL",NA,NA,11.5,11.9667758424735,0.464,1.44248556442676,17,2021-11-05 10:37:00,16.7909722222222,-0.596356244684938,-0.299241065683717
"3443","14_B8","B8",14,"BLANK","Media_CTRL",NA,NA,12.9,13.3018615972094,0.85,1.81058777966109,17,2021-11-05 10:37:00,16.7909722222222,0.154627346400913,0.164955660804986
"3444","14_E8","E8",14,"BLANK","Media_CTRL",NA,NA,15.9,16.1627596430721,0.25,1.23840817048856,17,2021-11-05 10:37:00,16.7909722222222,-0.714204975561666,-0.327387232021548
"3445","15_B1","B1",15,"BLANK","Media_CTRL",NA,NA,16.1,16.3532083092291,0.607,1.57884456172062,17,2021-11-05 10:42:00,16.7972222222222,-0.0856926933322075,-0.151855186189528
"3446","15_B2","B2",15,"A_NIES_2950N","NIES_843","Axenic",2760,1793,1710.83245331974,168,161.207391052825,17,2021-11-05 10:42:00,16.7972222222222,-0.184734777331564,-0.0473814156208266
"3447","15_C2","C2",15,"X_WT_2950N","WT_7806","Xenic",2760,2096,1999.77792646858,376,359.55939902299,17,2021-11-05 10:42:00,16.7972222222222,-0.192400137230799,-0.0522530694695401
"3448","15_D2","D2",15,"A_WT_2950N","WT_7806","Axenic",2760,328,313.785858722183,81.4,78.6242954267856,17,2021-11-05 10:42:00,16.7972222222222,0.365609546065772,0.314498985922035
"3449","15_E2","E2",15,"A_MUT_2950N","MUT_7806","Axenic",2760,476,454.920941316338,101,97.3151577162818,17,2021-11-05 10:42:00,16.7972222222222,0.454832233785921,0.410571364204592
"3450","15_B3","B3",15,"X_9701_2950N","PCC_9701","Xenic",2760,1530,1460.03159708823,6.75,7.43690410480101,17,2021-11-05 10:42:00,16.7972222222222,-0.858484587615331,-0.0246374501716948
"3451","15_C3","C3",15,"X_MUT_2950N","MUT_7806","Xenic",2760,2105,2008.36046527498,86.2,83.2016494568663,17,2021-11-05 10:42:00,16.7972222222222,-0.402057621997987,0.0226062980238527
"3452","15_D3","D3",15,"X_NIES_2950N","NIES_843","Xenic",2760,1689,1611.65644933465,166,159.300160206958,17,2021-11-05 10:42:00,16.7972222222222,-0.134428711697426,0.00316239053611498
"3453","15_E3","E3",15,"A_9701_2950N","PCC_9701","Axenic",2760,1294,1234.97835727593,72.2,69.8510335357975,17,2021-11-05 10:42:00,16.7972222222222,-1.12003444214051,-0.136304205089567
"3454","15_B4","B4",15,"A_WT_40N","WT_7806","Axenic",40.5,23.9,23.7914086081102,2.53,3.41264702002171,17,2021-11-05 10:42:00,16.7972222222222,0.0596805418098077,-0.154439765838156
"3455","15_C4","C4",15,"A_MUT_40N","MUT_7806","Axenic",40.5,24.4,24.268216319577,1.5,2.43042313440022,17,2021-11-05 10:42:00,16.7972222222222,-0.0972383680567067,-0.269300082259379
"3456","15_D4","D4",15,"X_9701_40N","PCC_9701","Xenic",40.5,21.3,21.3120085084832,0.6,1.57216925376009,17,2021-11-05 10:42:00,16.7972222222222,0.0628798764034837,0.209573048591522
"3457","15_E4","E4",15,"A_NIES_40N","NIES_843","Axenic",40.5,53.6,52.1137866692347,1.97,2.87862238317896,17,2021-11-05 10:42:00,16.7972222222222,-0.301539626254159,0.2524189312568
"3458","15_B5","B5",15,"X_NIES_40N","NIES_843","Xenic",40.5,17.8,17.974354528216,1.86,2.77372468665628,17,2021-11-05 10:42:00,16.7972222222222,-0.221973765574931,-0.221105499870434
"3459","15_C5","C5",15,"X_WT_40N","WT_7806","Xenic",40.5,34.6,33.9950936334985,2.18,3.07888162199499,17,2021-11-05 10:42:00,16.7972222222222,0.0566050101106168,0.0470286803064608
"3460","15_D5","D5",15,"X_MUT_40N","MUT_7806","Xenic",40.5,20.9,20.9305623393098,0.714,1.68088141197451,17,2021-11-05 10:42:00,16.7972222222222,-0.603271744398049,-0.208284803031644
"3461","15_E5","E5",15,"A_9701_40N","PCC_9701","Axenic",40.5,27.1,26.8429779614974,1.32,2.2587723582722,17,2021-11-05 10:42:00,16.7972222222222,-0.238990926733406,-0.14462880444718
"3462","15_B6","B6",15,"X_MUT_425N","MUT_7806","Xenic",425,182,174.558006973894,1.86,2.77372468665628,17,2021-11-05 10:42:00,16.7972222222222,-0.535963066582464,-0.10862663962163
"3463","15_C6","C6",15,"X_NIES_425N","NIES_843","Xenic",425,153,146.903159708823,3.53,4.3662624429552,17,2021-11-05 10:42:00,16.7972222222222,-0.327666909373843,-0.079373280366109
"3464","15_D6","D6",15,"A_MUT_425N","MUT_7806","Axenic",425,297,284.223780611245,12.4,12.8248312443752,17,2021-11-05 10:42:00,16.7972222222222,-0.297082953291824,-0.00288149906604101
"3465","15_E6","E6",15,"X_WT_425N","WT_7806","Xenic",425,158,151.67123682349,5.53,6.27349328882216,17,2021-11-05 10:42:00,16.7972222222222,0.032272661588448,-0.296186219874254
"3466","15_B7","B7",15,"A_NIES_425N","NIES_843","Axenic",425,187,179.326084088561,6.19,6.90287946795826,17,2021-11-05 10:42:00,16.7972222222222,-0.311397552816884,-0.0761084302061031
"3467","15_C7","C7",15,"A_9701_425N","PCC_9701","Axenic",425,121,116.387466174951,1.42,2.35413390056555,17,2021-11-05 10:42:00,16.7972222222222,-0.00990318773509257,0.039793781745288
"3468","15_D7","D7",15,"X_9701_425N","PCC_9701","Xenic",425,89.3,86.1578572679601,0.5,1.47680771146674,17,2021-11-05 10:42:00,16.7972222222222,0.0553538690136395,-0.146844726205758
"3469","15_E7","E7",15,"A_WT_425N","WT_7806","Axenic",425,293,280.409318919511,45.1,44.0080555743001,17,2021-11-05 10:42:00,16.7972222222222,-0.267947115801058,0.247443302597152
"3470","15_E1","E1",15,"BLANK","Media_CTRL",NA,NA,21.3,21.3120085084832,0.625,1.59600963933343,17,2021-11-05 10:42:00,16.7972222222222,-0.102673750747235,0.0928676382986263
"3471","15_B8","B8",15,"BLANK","Media_CTRL",NA,NA,6.25,6.96009639333427,0.25,1.23840385573337,17,2021-11-05 10:42:00,16.7972222222222,-0.000557307870356757,-0.970297458879655
"3472","15_E8","E8",15,"BLANK","Media_CTRL",NA,NA,3.45,4.28997320912052,0.583,1.55595779157022,17,2021-11-05 10:42:00,16.7972222222222,-0.351101747317333,-0.547766955783726
"3473","18_B1","B1",18,"BLANK","Media_CTRL",NA,NA,19.8,19.881281615318,0.5,1.47680004079086,17,2021-11-05 10:22:00,16.8027777777778,-0.34516577197639,1.71798911068184
"3474","18_B2","B2",18,"A_WT_30500N","WT_7806","Axenic",30500,455,434.888037119681,97.3,93.785287937901,17,2021-11-05 10:22:00,16.8027777777778,0.344346156725938,0.426080874296102
